epoch,table_id,stages,is_explicit,consistency_order,stability_radius,max_error,l2_error,mean_error,error_percentile_95,runtime,n_steps,steps_per_second,efficiency_score,stability_score,convergence_rate,composite_score,success_rate,n_successful,n_total,rk4_accuracy_ratio,rk4_efficiency_ratio,rk4_stability_ratio,rk4_score_ratio,rk4_better_accuracy,rk4_better_efficiency,rk4_better_stability,rk4_better_overall,rk45_dormand_prince_accuracy_ratio,rk45_dormand_prince_efficiency_ratio,rk45_dormand_prince_stability_ratio,rk45_dormand_prince_score_ratio,rk45_dormand_prince_better_accuracy,rk45_dormand_prince_better_efficiency,rk45_dormand_prince_better_stability,rk45_dormand_prince_better_overall,gauss_legendre_2_accuracy_ratio,gauss_legendre_2_efficiency_ratio,gauss_legendre_2_stability_ratio,gauss_legendre_2_score_ratio,gauss_legendre_2_better_accuracy,gauss_legendre_2_better_efficiency,gauss_legendre_2_better_stability,gauss_legendre_2_better_overall,gauss_legendre_3_accuracy_ratio,gauss_legendre_3_efficiency_ratio,gauss_legendre_3_stability_ratio,gauss_legendre_3_score_ratio,gauss_legendre_3_better_accuracy,gauss_legendre_3_better_efficiency,gauss_legendre_3_better_stability,gauss_legendre_3_better_overall
1,2225387778256,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.11644983291625977,216,1854.8759975922658,1.0,1.2425549799305236,0.0,0.39516509144011414,1.0,18,18,2.7152316673818326e-68,14.927168086874982,1.7932194220211706,0.9014156540928971,True,False,True,False,2.7152316673818326e-68,40.258284775994724,1.4978230313932461,0.8389636158493126,True,False,True,False,2.7152316673818326e-68,5.208580214812479,2.5196631275294368,0.7673143579726955,True,False,True,False,2.7152316673818326e-68,9.321059894436415,2.372010397042642,0.765850845717817,True,False,True,False
1,2225387775184,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.1270740032196045,216,1699.79692562858,1.0,1.2425549799305236,0.0,0.4003063533437631,1.0,18,18,2.7152316673818326e-68,13.679164782630721,1.7932194220211706,0.9131434460009608,True,False,True,False,2.7152316673818326e-68,36.892443905761304,1.4978230313932461,0.8498788808110894,True,False,True,False,2.7152316673818326e-68,4.773110788818489,2.5196631275294368,0.7772974363422729,True,False,True,False,2.7152316673818326e-68,8.541761806573144,2.372010397042642,0.7758148831853398,True,False,True,False
1,2225387770448,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.11902594566345215,216,1814.730383329561,1.0,1.2425549799305236,0.0,0.40705450784252084,1.0,18,18,2.7152316673818326e-68,14.604095098261126,1.7932194220211706,0.9285367391667351,True,False,True,False,2.7152316673818326e-68,39.38696314932366,1.4978230313932461,0.8642056931263054,True,False,True,False,2.7152316673818326e-68,5.095849416402427,2.5196631275294368,0.7904007087438017,True,False,True,False,2.7152316673818326e-68,9.119321516492365,2.372010397042642,0.7888931634835157,True,False,True,False
1,2225387768144,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.13066506385803223,216,1653.0815018365147,1.0,1.2425549799305236,0.0,0.40441670171831734,1.0,18,18,2.7152316673818326e-68,13.303221062350264,1.7932194220211706,0.9225196091511413,True,False,True,False,2.7152316673818326e-68,35.87853093427778,1.4978230313932461,0.8586054429731194,True,False,True,False,2.7152316673818326e-68,4.641931652096802,2.5196631275294368,0.785278731735981,True,False,True,False,2.7152316673818326e-68,8.307009044811686,2.372010397042642,0.7837809557130906,True,False,True,False
1,2225387779536,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.09316754341125488,216,2318.4039429540935,1.0,1.2425549799305236,0.0,0.40164168941420547,1.0,18,18,2.7152316673818326e-68,18.65742259572693,1.7932194220211706,0.9161894965338786,True,False,True,False,2.7152316673818326e-68,50.31870932741003,1.4978230313932461,0.8527138943340442,True,False,True,False,2.7152316673818326e-68,6.510188779675157,2.5196631275294368,0.7798903337458244,True,False,True,False,2.7152316673818326e-68,11.650364789788444,2.372010397042642,0.7784028351097845,True,False,True,False
1,2225387778000,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.10470819473266602,216,2062.8757906816827,1.0,1.2425549799305236,0.0,0.39858597016278874,1.0,18,18,2.7152316673818326e-68,16.601052420658593,1.7932194220211706,0.9092190600570587,True,False,True,False,2.7152316673818326e-68,44.772718578799484,1.4978230313932461,0.8462263848659224,True,False,True,False,2.7152316673818326e-68,5.792653548219628,2.5196631275294368,0.773956871235255,True,False,True,False,2.7152316673818326e-68,10.366293393567073,2.372010397042642,0.7724806895972719,True,False,True,False
1,2225387774800,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.08814764022827148,216,2450.434287754451,1.0,1.2425549799305236,0.0,0.41143049800664916,1.0,18,18,2.7152316673818326e-68,19.71994060337879,1.7932194220211706,0.9385188608711761,True,False,True,False,2.7152316673818326e-68,53.18429992588946,1.4978230313932461,0.8734962317152244,True,False,True,False,2.7152316673818326e-68,6.880936281165646,2.5196631275294368,0.798897815791001,True,False,True,False,2.7152316673818326e-68,12.313839196360469,2.372010397042642,0.7973740638480622,True,False,True,False
1,2225387769040,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.11740612983703613,216,1839.7676535272533,1.0,1.2425549799305236,0.0,0.4073309564889904,1.0,18,18,2.7152316673818326e-68,14.805583252273895,1.7932194220211706,0.9291673493670751,True,False,True,False,2.7152316673818326e-68,39.93037281926419,1.4978230313932461,0.8647926132795849,True,False,True,False,2.7152316673818326e-68,5.166155264531301,2.5196631275294368,0.7909375046811786,True,False,True,False,2.7152316673818326e-68,9.245137956733553,2.372010397042642,0.7894289355805011,True,False,True,False
1,2225387767504,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.11672663688659668,216,1850.4773697014014,1.0,1.2425549799305236,0.0,0.3982835482228061,1.0,18,18,2.7152316673818326e-68,14.891770002062962,1.7932194220211706,0.908529201876904,True,False,True,False,2.7152316673818326e-68,40.16281682315911,1.4978230313932461,0.8455843215618098,True,False,True,False,2.7152316673818326e-68,5.196228658032178,2.5196631275294368,0.7733696414881411,True,False,True,False,2.7152316673818326e-68,9.298956058882283,2.372010397042642,0.7718945798838474,True,False,True,False
1,2225387768016,6,True,1,2.0,7.571282710246058e+25,2.104312729097214e+25,-3.4331034424206504,13.640389502288276,0.1219794750213623,216,1770.7897165664292,1.0,1.2425549799305236,0.0,0.4097203641126874,1.0,18,18,2.7152316673818326e-68,14.250481315197442,1.7932194220211706,0.9346178546942538,True,False,True,False,2.7152316673818326e-68,38.433273588353835,1.4978230313932461,0.8698654957359001,True,False,True,False,2.7152316673818326e-68,4.97246192967814,2.5196631275294368,0.7955771523029624,True,False,True,False,2.7152316673818326e-68,8.898512369556252,2.372010397042642,0.7940597339202634,True,False,True,False
