epoch,table_id,stages,is_explicit,consistency_order,stability_radius,max_error,l2_error,mean_error,error_percentile_95,runtime,n_steps,steps_per_second,efficiency_score,stability_score,convergence_rate,composite_score,success_rate,n_successful,n_total,rk4_accuracy_ratio,rk4_efficiency_ratio,rk4_stability_ratio,rk4_score_ratio,rk4_better_accuracy,rk4_better_efficiency,rk4_better_stability,rk4_better_overall,rk45_dormand_prince_accuracy_ratio,rk45_dormand_prince_efficiency_ratio,rk45_dormand_prince_stability_ratio,rk45_dormand_prince_score_ratio,rk45_dormand_prince_better_accuracy,rk45_dormand_prince_better_efficiency,rk45_dormand_prince_better_stability,rk45_dormand_prince_better_overall,gauss_legendre_2_accuracy_ratio,gauss_legendre_2_efficiency_ratio,gauss_legendre_2_stability_ratio,gauss_legendre_2_score_ratio,gauss_legendre_2_better_accuracy,gauss_legendre_2_better_efficiency,gauss_legendre_2_better_stability,gauss_legendre_2_better_overall,gauss_legendre_3_accuracy_ratio,gauss_legendre_3_efficiency_ratio,gauss_legendre_3_stability_ratio,gauss_legendre_3_score_ratio,gauss_legendre_3_better_accuracy,gauss_legendre_3_better_efficiency,gauss_legendre_3_better_stability,gauss_legendre_3_better_overall
2,2643440263376,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.05243945121765137,240,4576.706933943177,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,27.583399637185323,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,68.02330561453441,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,9.927573460879211,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,17.230382774031927,3.2719393212728756,1.0,True,False,True,False
2,2643440266576,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.05077791213989258,240,4726.464517461897,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,28.485975077238024,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,70.24914310398258,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,10.252420437791697,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,17.7941900102358,3.2719393212728756,1.0,True,False,True,False
2,2643440266064,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.04917192459106445,240,4880.833971741934,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,29.416345846141912,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,72.54352653678689,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,10.587271263855083,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,18.37536001396418,3.2719393212728756,1.0,True,False,True,False
2,2643440267600,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.044534921646118164,240,5389.029353348359,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,32.47919354579668,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,80.09680234270022,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,11.68962434352465,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,20.28861359901067,3.2719393212728756,1.0,True,False,True,False
2,2643440257872,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.052611589431762695,240,4561.73254965582,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,27.493150374542868,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,67.80074228822353,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,9.89509174374289,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,17.174007223488573,3.2719393212728756,1.0,True,False,True,False
2,2643440260816,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.04752516746520996,240,5049.955903378735,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,30.435628464644946,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,75.05717510723154,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,10.95412245717009,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,19.012070133192868,3.2719393212728756,1.0,True,False,True,False
2,2643440260304,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.050884246826171875,240,4716.587450333608,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,28.426446885073844,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,70.10234088012595,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,10.230995576879826,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,17.757004835444935,3.2719393212728756,1.0,True,False,True,False
2,2643440262864,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.05003094673156738,240,4797.030951416522,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,28.911272605971075,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,71.29796754747552,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,10.405489766256046,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,18.05985846696371,3.2719393212728756,1.0,True,False,True,False
2,2643440264656,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.05124092102050781,240,4683.756560580681,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,28.228578075563,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,69.6143774427694,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,10.159780383398473,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,17.633403126744835,3.2719393212728756,1.0,True,False,True,False
2,2643440257104,4,True,1,2.0,4270820020.775298,1111749349.8762252,-8.359287617090208,-0.8655029059549108,0.04937481880187988,240,4860.777331923338,1.0,2.1046881545203813,0.0,1.0,1.0,20,20,1.3772981948154313e-112,29.29546628809279,2.517928098281553,1.0,True,False,True,False,1.3772981948154313e-112,72.24542596804335,2.173001916287583,1.0,True,False,True,False,1.3772981948154313e-112,10.543765361455964,3.408762272862613,1.0,True,False,True,False,1.3772981948154313e-112,18.299850791673308,3.2719393212728756,1.0,True,False,True,False
3,2643440264144,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.06755900382995605,240,3552.450249326835,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,21.410297039486455,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,52.799843310523954,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,7.7058049216023266,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,13.374261989038795,1.77612386368791,1.0,True,False,True,False
3,2643440261584,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.05508708953857422,240,4356.737704066617,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,26.25766494122535,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,64.75391686719873,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,9.450426743763309,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,16.4022427851739,1.77612386368791,1.0,True,False,True,False
3,2643440258256,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.060495615005493164,240,3967.2296905851335,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,23.910135297571895,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,58.964683904988235,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,8.605524618009987,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,14.935823313115549,1.77612386368791,1.0,True,False,True,False
3,2643440270032,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.058101654052734375,240,4130.691353161315,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,24.89530398529315,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,61.39420425448099,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,8.960097826800604,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,15.551223655702186,1.77612386368791,1.0,True,False,True,False
3,2643440269776,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.05529475212097168,240,4340.375728151153,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,26.159052789072234,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,64.5107298543051,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,9.414935129331718,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,16.34064323072744,1.77612386368791,1.0,True,False,True,False
3,2643440263504,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.07218623161315918,240,3324.7337426635972,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,20.037870205534876,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,49.415307278438156,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,7.211853182768495,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,12.51695505844351,1.77612386368791,1.0,True,False,True,False
3,2643440257616,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.04675769805908203,240,5132.844642966407,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,30.93519141732444,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,76.28914519977972,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,11.133920740786065,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,19.32412959676926,1.77612386368791,1.0,True,False,True,False
3,2643440257488,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.05438876152038574,240,4412.676319354033,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,26.594801927030595,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,65.58532896726766,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,9.571766108634376,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,16.612840441340854,1.77612386368791,1.0,True,False,True,False
3,2643440269264,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.05996417999267578,240,4002.389426976478,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,24.122039855591076,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,59.48726084259745,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,8.681791434069691,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,15.06819266186364,1.77612386368791,1.0,True,False,True,False
3,2643440458960,4,True,1,2.0,4270820021.342988,1111749350.0742693,-6.170080368354954,1.0560267296403685,0.05360770225524902,240,4476.968605318283,1.0,1.14249883320289,0.0,1.0,1.0,20,20,1.3772981949985058e-112,26.98228573207559,1.3668200242382218,1.0,True,False,True,False,1.3772981949985058e-112,66.54090114611269,1.1795819483157386,1.0,True,False,True,False,1.3772981949985058e-112,9.71122585580417,1.8503961791427725,1.0,True,False,True,False,1.3772981949985058e-112,16.854887990500206,1.77612386368791,1.0,True,False,True,False
4,2643440259280,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.04907941818237305,216,4401.030167011571,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,29.471790686603125,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,72.68025882421522,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,10.607226480903941,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,18.409994462094495,4.0339210322322,1.0,True,False,True,False
4,2643440269136,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.060762882232666016,216,3554.801748424613,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,23.804965902581046,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,58.70532610316333,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,8.567672978678322,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,14.870127678942783,4.0339210322322,1.0,True,False,True,False
4,2643440269904,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.07432436943054199,216,2906.180054468642,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,19.461427668658718,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,47.993744767257226,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,7.004385078543269,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,12.156871613753813,4.0339210322322,1.0,True,False,True,False
4,2643440453584,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.06338238716125488,216,3407.886791175309,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,22.821140138050367,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,56.27911753089206,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,8.213583102935921,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,14.255566213395024,4.0339210322322,1.0,True,False,True,False
4,2643440457424,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.07690048217773438,216,2808.825040924649,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,18.80948335730939,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,46.38598764819684,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,6.769743042809663,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,11.749624857383798,4.0339210322322,1.0,True,False,True,False
4,2643440458704,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.045449256896972656,216,4752.5529512978155,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,31.82578634828042,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,78.48543760622783,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,11.454455798728413,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,19.88045302893594,4.0339210322322,1.0,True,False,True,False
4,2643440462032,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.05035066604614258,216,4289.913460172549,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,28.727690282499786,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,70.84523595314083,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,10.33941643858968,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,17.945181025257355,4.0339210322322,1.0,True,False,True,False
4,2643440465104,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.05336618423461914,216,4047.5069203070134,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,27.104398795535978,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,66.84204365735322,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,9.755175710571226,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,16.93116774037903,4.0339210322322,1.0,True,False,True,False
4,2643440465360,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.06697344779968262,216,3225.1587322494634,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,21.597489560601907,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,53.26147799805629,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,7.773177599703817,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,13.491194594652322,4.0339210322322,1.0,True,False,True,False
4,2643440452688,4,True,1,2.0,1.6372777760162016,0.4720781613725173,-6.708537013473059,-0.061050493850507176,0.05097675323486328,216,4237.22552522777,1.0,2.5948359609269396,0.0,1.0,0.9,18,20,5.280062644525059e-122,28.37486202832395,3.1043127992223827,1.0,True,False,True,False,5.280062644525059e-122,69.97512768226292,2.679058892138393,1.0,True,False,True,False,5.280062644525059e-122,10.212429611060184,4.202607834741488,1.0,True,False,True,False,5.280062644525059e-122,17.7247815838213,4.0339210322322,1.0,True,False,True,False
5,2643440256592,4,True,1,2.0,8.023703785206205e+32,1.904045563279469e+32,-4.46215872457398,8.731013343333638,0.05922126770019531,240,4052.598151309221,1.0,1.2011510393524432,0.0,1.0,1.0,20,20,2.587566950922955e-89,24.424643305742535,1.4369881570197816,1.0,True,False,True,False,2.587566950922955e-89,60.23350993590776,1.2401378820219922,1.0,True,False,True,False,2.587566950922955e-89,8.790701793938613,1.945389552442922,1.0,True,False,True,False,2.587566950922955e-89,15.257218428934909,1.8673043358010613,1.0,True,False,True,False
5,2643440258512,4,True,1,2.0,8.023703785206205e+32,1.904045563279469e+32,-4.46215872457398,8.731013343333638,0.05348944664001465,240,4486.866383479459,1.0,1.2011510393524432,0.0,1.0,1.0,20,20,2.587566950922955e-89,27.041938747765776,1.4369881570197816,1.0,True,False,True,False,2.587566950922955e-89,66.68801119674082,1.2401378820219922,1.0,True,False,True,False,2.587566950922955e-89,9.732695642096536,1.945389552442922,1.0,True,False,True,False,2.587566950922955e-89,16.892151138171883,1.8673043358010613,1.0,True,False,True,False
5,2643440266704,4,True,1,2.0,8.023703785206205e+32,1.904045563279469e+32,-4.46215872457398,8.731013343333638,0.05592918395996094,240,4291.140742761655,1.0,1.2011510393524432,0.0,1.0,1.0,20,20,2.587566950922955e-89,25.862317975650512,1.4369881570197816,1.0,True,False,True,False,2.587566950922955e-89,63.77895338130478,1.2401378820219922,1.0,True,False,True,False,2.587566950922955e-89,9.308136957337243,1.945389552442922,1.0,True,False,True,False,2.587566950922955e-89,16.155283395286975,1.8673043358010613,1.0,True,False,True,False
5,2643440466640,4,True,1,2.0,8.023703785206205e+32,1.904045563279469e+32,-4.46215872457398,8.731013343333638,0.04772472381591797,240,5028.839997602062,1.0,1.2011510393524432,0.0,1.0,1.0,20,20,2.587566950922955e-89,30.30836480626661,1.4369881570197816,1.0,True,False,True,False,2.587566950922955e-89,74.74333073556741,1.2401378820219922,1.0,True,False,True,False,2.587566950922955e-89,10.908318845792618,1.945389552442922,1.0,True,False,True,False,2.587566950922955e-89,18.93257298723098,1.8673043358010613,1.0,True,False,True,False
5,2643440452048,4,True,1,2.0,8.023703785206205e+32,1.904045563279469e+32,-4.46215872457398,8.731013343333638,0.05866098403930664,240,4091.305386885166,1.0,1.2011510393524432,0.0,1.0,1.0,20,20,2.587566950922955e-89,24.657928321180936,1.4369881570197816,1.0,True,False,True,False,2.587566950922955e-89,60.8088131294657,1.2401378820219922,1.0,True,False,True,False,2.587566950922955e-89,8.874663675307469,1.945389552442922,1.0,True,False,True,False,2.587566950922955e-89,15.402943399907333,1.8673043358010613,1.0,True,False,True,False
5,2643440462672,4,True,1,2.0,8.023703785206205e+32,1.904045563279469e+32,-4.46215872457398,8.731013343333638,0.06132984161376953,240,3913.2662613320063,1.0,1.2011510393524432,0.0,1.0,1.0,20,20,2.587566950922955e-89,23.58490257973223,1.4369881570197816,1.0,True,False,True,False,2.587566950922955e-89,58.162628869987095,1.2401378820219922,1.0,True,False,True,False,2.587566950922955e-89,8.488469732074826,1.945389552442922,1.0,True,False,True,False,2.587566950922955e-89,14.732661835823913,1.8673043358010613,1.0,True,False,True,False
5,2643440467280,4,True,1,2.0,8.023703785206205e+32,1.904045563279469e+32,-4.46215872457398,8.731013343333638,0.06406283378601074,240,3746.321943885165,1.0,1.2011510393524432,0.0,1.0,1.0,20,20,2.587566950922955e-89,22.578744245419596,1.4369881570197816,1.0,True,False,True,False,2.587566950922955e-89,55.68134604148136,1.2401378820219922,1.0,True,False,True,False,2.587566950922955e-89,8.126342115154875,1.945389552442922,1.0,True,False,True,False,2.587566950922955e-89,14.10414999683661,1.8673043358010613,1.0,True,False,True,False
5,2643440457936,4,True,1,2.0,8.023703785206205e+32,1.904045563279469e+32,-4.46215872457398,8.731013343333638,0.047512054443359375,240,5051.349658771578,1.0,1.2011510393524432,0.0,1.0,1.0,20,20,2.587566950922955e-89,30.444028502609395,1.4369881570197816,1.0,True,False,True,False,2.587566950922955e-89,75.07789040545966,1.2401378820219922,1.0,True,False,True,False,2.587566950922955e-89,10.95714572460859,1.945389552442922,1.0,True,False,True,False,2.587566950922955e-89,19.017317342432758,1.8673043358010613,1.0,True,False,True,False
